,PTID1W1,PTID1W2,PTID1W3,PTID1W4,PTID1W5,PTID1W6,PTID1W7,PTID1W8,PTID1W9,PTID1W10,PTID2W1,PTID2W2,PTID2W3,PTID2W4,PTID2W5,PTID2W6,PTID2W7,PTID2W8,PTID2W9,PTID2W10,PTID3W1,PTID3W2,PTID3W3,PTID3W4,PTID3W5,PTID3W6,PTID3W7,PTID3W8,PTID3W9,PTID3W10,PTID4W1,PTID4W2,PTID4W3,PTID4W4,PTID4W5,PTID4W6,PTID4W7,PTID4W8,PTID4W9,PTID4W10,PTID5W1,PTID5W2,PTID5W3,PTID5W4,PTID5W5,PTID5W6,PTID5W7,PTID5W8,PTID5W9,PTID5W10,PTID6W1,PTID6W2,PTID6W3,PTID6W4,PTID6W5,PTID6W6,PTID6W7,PTID6W8,PTID6W9,PTID6W10
DNAJB1,3.4701463670415076,4.31840361737428,3.7898544255583904,4.27555093638049,3.230787106658515,3.930462962908825,3.8156061677760276,4.310703657225108,4.0958822353162745,3.9540008352359455,4.893211719919604,4.59051219998164,4.693425624232523,5.063628050984795,3.995945745751656,4.487479917919075,5.112808539286345,4.17199138378043,5.402517544088463,5.021186539146169,4.627285814441431,4.192296760297961,3.8049725092085804,4.758265861894353,3.225537158129005,4.245685798835179,4.21563200721065,4.382355995408599,4.231378644321784,5.217649502379426,4.840080478656807,4.533363998339815,4.48069166236612,4.42745197315705,3.2417181745967016,4.2265085298086795,4.70134943890049,4.245373962618163,4.540913797844788,4.509195435105281,4.527589602255013,4.107545601187958,4.781385944105126,4.5017321130787264,3.5883728450004586,4.4304592424096265,4.492462105676234,4.524659241412916,4.646231794241246,4.720552091605108,4.781810813078283,4.4726957125182905,4.199923567812459,4.157496502997335,3.3294680793497666,3.8579113460995735,4.152418710081809,3.4691826863594954,4.132749560927438,3.9020639291444152
DNER,9.75733783470307,9.873568689544177,10.115441149593064,9.825001527652134,9.63167981917362,9.742125655518437,9.870482010854493,9.960838336812325,9.853450386759091,9.829296680799578,9.882419292017088,9.825301161016059,9.859114184908725,9.780761034824906,9.725335409626984,9.808050339534788,9.729051029927604,9.847686606089473,9.957931280278187,10.018451689447259,10.095349415708197,10.168583999488636,10.114172306289147,10.183361206149598,10.177196638091374,10.13727155191265,10.250324949984952,10.013546423867558,10.257039385047063,10.238294861015287,9.94387547994826,9.983905377690464,9.995044491977138,10.160281261190745,9.91995006543733,9.787203727554287,9.91908096644893,10.062100119686818,10.017132857558012,9.84119368080294,9.860882276993786,10.122404828467353,9.913566675173257,9.94220716683234,9.947282027844453,9.847067214655583,9.842252588869425,9.905405207833425,10.092362063187213,9.87005256429212,10.020090025693719,10.133335029902833,10.057654287546574,9.887254130697777,9.924805082315906,10.104291181701575,10.190525108710341,9.989010392367987,9.960428738636056,9.98597339553242
DPEP1,3.3502709242284037,3.338338834684812,3.2998161121232865,3.2064713155024034,3.1865639435561013,3.361164771240078,3.3338387351037064,3.3437631221496007,3.3045548476744693,3.135321437548227,3.075977521888366,3.121148056475311,3.044621435213209,3.107771549894478,3.163482630685874,3.247684512762383,3.140680509924675,3.277121846897933,3.044306680645685,2.9985565831303314,2.6523488156610724,2.5881809270726235,2.663754482383346,2.5305202655151895,2.5723318801698474,7.6564184274491165,2.4954137584889122,2.5575081209869235,2.5374700249968845,2.5657433875369566,2.8253989577990253,3.035729468920619,2.9018419575012615,3.0324006386135043,2.995484518877507,2.8644139857930706,2.837499267417331,3.0016581460456826,2.9338369822429753,2.867085955586428,2.226076889804339,2.0992615354492012,2.54651174777155,2.3356261691608804,2.2105135518004686,2.063502942306158,2.3148995036438227,2.201947456441158,2.416731670820911,2.3218992406980017,3.5804711396902973,3.957617487981492,3.886901267686492,3.75323012288328,3.72885654155285,3.796556225095932,3.843883374321562,3.657914342680376,3.6734094334651743,3.7307268953712
DPEP2,2.9419138438425336,2.786449994099761,3.136306245969613,2.7531552285422314,2.844646768824486,2.7017264720188794,2.646669585512753,2.751742206841723,2.8402617964158656,2.7173857986902568,2.611219603331382,2.6644145724226416,2.437014621984996,2.4930580448554185,2.7653013503458816,2.5333889185806218,2.425781538703535,2.9695097028120165,2.6258549313680573,2.6976848713729766,2.749920364859095,2.7943118845820054,2.78247147176986,2.729465760213703,2.7575353550288004,10.133644819916228,2.7685442918389787,2.9581002617232475,2.7920432175181897,2.9133585847679706,2.6158164672107778,2.793188403680616,2.563841478880328,2.6203283443566643,2.575941557058492,2.7926679772026843,2.5745133018024884,2.6818540177410606,2.7479673689310995,2.775408799636964,2.4087661988023923,2.4120227256150533,2.537942090749452,2.506424221924246,2.311880887025957,2.3264222961010623,2.5688833599303145,2.3879966137457074,2.780709042507548,2.4061556743986747,2.451488082691828,2.562303489385455,2.56420742532078,2.4022310094573043,2.5506790733070015,2.577561761349489,2.570487218616902,2.4211290243569756,2.5812789298154004,2.2372883685619223
DPP10,1.8661562756737902,1.8518789405758822,1.9662827939307777,1.9424206684638035,1.8724741970512122,1.878450703096664,2.056860943046751,1.8152065108066064,1.7891449615456225,1.7067736518631427,1.5886606740313172,1.5903864433506447,1.6585999582179625,1.6099440317016949,1.7170347779973112,1.6674834361804922,1.63876894441695,1.716683671877085,1.7216351426555818,1.55802267352524,2.11623166060415,2.1165976453033624,2.046595827271592,2.1975509074198736,2.018847785427977,1.8775479515554903,1.95296716922408,1.8859647567539706,1.7852157323148434,2.085594615025436,1.9283892745534874,1.9147558496716472,2.1131337100307586,2.065365508185347,1.9372313828907344,1.8991369518107997,1.8381450033123599,2.1013811423550246,1.9760703006957345,2.0024504992348224,1.8640177172046233,1.8640573489618097,1.8427777452954375,1.6970175851455322,1.7957253949074665,1.729879012125935,1.74416109557041,1.7089376396264442,2.0122110839508744,1.839516233187204,1.729661525875295,1.8844807033610464,1.87306508612287,1.8469144793133099,1.8188914530324776,1.8197090524654782,1.9383987185829394,1.8077670617664172,1.8648497555622867,1.9486008474933556
DPP4,4.3033643153353935,4.551485256211774,4.527508283662611,4.37896932887494,4.334654079718827,4.362561062512525,4.379759569447936,4.3112633245083085,4.29021057896381,4.156550327597824,4.4838351205317775,4.4232016497080595,4.205619284824466,4.324789006027675,4.448887739591587,4.5618332209334636,4.635760194544612,4.721208583235664,4.7615990998729245,4.482841830929526,4.950897612732289,4.791814071161826,4.867777881444739,4.722056109696096,4.765752195036105,4.682314847517343,4.661088289034399,4.50958184045506,4.538991262600278,4.628161165395126,4.545233247301664,4.673799490843466,4.597113977795294,4.612794794512364,4.866067232333413,4.822653677982884,4.781669203989279,4.817945525725989,4.836520022630745,4.652205385795299,4.515718758750674,4.320961165252355,4.273672533710009,4.315747352818137,4.311190652711672,4.480122913921781,4.2987975934235525,4.3927020901696245,3.9745384899040612,4.375393977884365,4.618432490034188,4.609187604870425,4.5910570187469295,4.3586846033464495,4.665324546144968,4.647015116384256,4.187680663395812,4.457508930531149,4.580314351885949,4.446242994094529
DPP6,3.331289600856243,3.360560930428831,3.6623194521074405,3.503017920601218,3.4922762248191903,3.4890162147102033,3.63945214010361,3.3913003078197006,3.4760705607510864,3.4718507654735653,3.5837717860750677,3.548905116240454,3.630207413510534,3.4690524098546898,3.3057662827611938,3.4904160978420844,3.4296293534207267,3.4388251131756244,3.6124114793557194,3.5518974047071468,3.783215661205273,3.7283232641094863,3.818605183729966,3.574573849789088,3.599186850087248,3.7229468426861363,3.8245438464034387,3.6554090772798853,3.5055988052098357,3.5214779526595064,3.782062528254534,3.6285403192627603,3.514223276855741,3.7568525032631763,3.5844213886159606,3.5589655434658902,3.735630483669539,3.7533157116553917,3.5350078115983385,3.497906111594246,3.5677522969817845,3.1287388121873394,3.233397264101883,3.1929358418590086,3.399895678059558,3.1761631736535323,3.33300861293426,3.3003580519404454,3.493237419200215,3.4962450213611818,3.3821138599339253,3.8424660058306808,3.9836412164861814,3.8498691909432847,3.5733381677458356,3.488167918330448,3.9081884372041653,3.7038758955764646,3.501337229326685,3.5511591448684907
DRAXIN,2.987466401593746,3.107101969310021,2.9903740360558424,2.942908553580417,3.1433607633883303,3.09306995515961,3.0359581540060736,2.9343089046304174,3.081833849927943,2.820607876998957,2.5417873943635474,2.7393512808472367,2.741186510009563,2.5273456327257637,2.7832051823287696,2.5961718621414596,2.8766839211790476,2.7042079949543107,2.8928961236262114,2.5220808654994524,3.364390333080309,3.2502794661228602,3.4720978011830645,3.2561501773866555,3.2195867445733164,3.4029131412352718,3.3575942292208745,3.4335336993159076,3.5089990255045613,3.626112010858613,2.819361629320095,2.8365099238613976,2.7887274667398123,2.9220265419812996,2.781779345593031,2.7184602685807633,2.8435618241697274,2.8251343346188387,2.829626340812537,2.8808030516381917,2.541267017585829,2.625340634916107,2.821771431347246,2.7121555317280537,2.655099907484676,2.6388384367240314,2.740776484865232,2.505281211453267,2.656519252133196,2.595336561724727,3.125915549474723,3.3594227759452218,3.3940750656257372,3.5246028299467658,3.2143579807498837,3.3142034601891446,3.0500140415781494,3.5101517577842993,3.332636334095148,3.286748106250619
DRG2,1.5461659850279204,1.847876676958573,1.5677401301945972,1.6185675713649912,1.3285492750097423,1.5456224760929589,1.5903385331790874,1.6855365409343537,1.7949356628035362,1.4763298377571377,1.7154101954163619,1.736864601978576,2.0581086494011744,2.3659724275933836,1.461685707236323,1.5767156129656705,1.7634540685434668,1.4167857073788097,2.0641240648189454,1.8229340480283713,1.5269201512516275,1.491699200650731,1.442598534416632,1.3988428604555472,1.3221589076293776,1.3059121701566208,1.438825113175625,1.5236623139604923,1.480265122054463,1.7942702897762277,1.9655811388985325,1.683337139204658,1.6013637313053688,1.6716104134763445,1.4096353249499256,1.7090258967482341,1.7236022457476172,1.7426961242236052,1.748718834119065,1.729965997446928,1.5949306698123917,1.529970829136579,1.7626889836532245,1.5959332542251838,1.3272849628311707,1.6772150505282248,1.6640276597201467,1.6587370422349368,1.8585778489073967,1.7429116545048506,1.9728029194750052,1.7974695860156347,1.6972845366742448,1.7823246848703196,1.5203468115194012,1.5174772784323762,1.8190141224897234,1.6005076453457856,1.8051686138013405,1.593305959250491
DSC2,4.436534993760199,4.407971304893745,4.912372028343783,4.467475131077223,4.333681334840221,4.468850458020625,4.445243340732025,4.608761940423323,4.468524669674927,4.200465118538267,4.166145001759454,4.452259364109071,4.624744289074316,4.268950832667997,4.377130691822314,4.428209404241732,4.473079025284859,4.4642369621734295,4.659793294575253,4.52712039345895,4.366084368549437,4.285417015658582,4.402394750500616,4.377130691822314,3.9928046789326648,4.321920881394124,4.223013161891772,4.27353080891185,4.263237270560327,4.396721219524802,4.375136766523956,4.3942603172488095,4.351465790627233,4.172935487890969,4.1478764996332576,4.270783073527285,4.441589712419546,4.06672641945651,4.239665352285732,4.275126273568356,3.960307820513821,4.209718485220816,4.1020785856507755,4.0918267518713805,4.25437484073484,3.962151047017777,4.0916829109285695,4.148397263548043,4.231102111448313,4.139518610012135,3.891467794350704,4.136322653749215,4.336061967179403,4.304116729162511,4.250544768438991,4.126155163442599,4.0990510870916514,4.032056750346504,4.218943868576402,4.194433812132607
DSG3,8.427635921356432,8.614036920228731,8.702786695935952,8.490407272559365,8.314060222089909,8.54552633707991,8.347595681060135,8.387714072197806,8.350716021563278,8.189470264577269,7.242667284759089,7.440211397844537,7.357812369983442,7.238118082694493,7.303839185273712,7.4726356076364935,7.292015113831812,7.295145353415724,7.333373639277683,7.1871936897511315,7.33475507170089,7.279188040504603,7.451844109968268,7.291349384401405,7.079853810551581,9.296506047032963,7.289173262849123,7.272113728028358,7.421251917162644,7.357046972968077,7.26282493685562,7.398913813056071,7.173865985838891,7.503940195210669,7.398585521144931,7.308370887406872,7.1537171912034045,7.4086261050678885,7.45560258025748,7.282814145437413,6.895399573387434,7.048787642511069,7.211437655670953,6.987136651302578,7.155147107247272,6.969686973570127,7.110140833006217,7.033375645121476,7.370574078878682,7.140273542318719,7.638787041694269,7.558334225509392,7.883940280195587,7.761792547883332,7.747927100819198,7.763206390159733,7.714106737468368,7.630658101564056,7.789087563173386,7.592584108437023
DSG4,3.609849500034336,3.8122517652724515,4.054075707742065,4.061707084791597,3.770025563554279,3.821853049056957,3.8389618486430686,3.924983479552993,3.673646872254548,3.813103927400836,3.8131655099782513,3.9626323063136715,4.1871105314791315,3.876015906739703,4.017138008872057,3.977453952404904,4.007751657205279,3.8364493297607596,4.132025650914939,4.227687173971366,3.5988415781332854,3.399772661101706,3.62158305050188,3.5058401297144277,3.4110058504002283,3.634511954839585,3.685087955675029,3.492494151679431,3.6754998131209455,3.2208252157978725,3.6085963703260626,3.806128109803745,3.5953723702350615,3.546030126988947,3.4672794804599825,3.663754482383346,3.6439600600783826,3.6393247891708453,3.4214926220505593,3.244826184630777,3.547856964098965,3.2864524144569423,3.484151023861138,3.6056484090583956,3.8248696628918197,3.4535307484391975,3.364446366056299,3.606311929592178,3.680358116863383,3.5197431734181728,3.8484576938767323,3.93973434711047,4.159201286441969,4.065537846417475,3.7866904476298413,3.7284103432799363,4.114083789117376,3.811902541430407,3.8747969658986654,3.835913971312552
EDA2R,3.861141510193686,3.9680262211114146,4.026295470393077,4.109719934609978,4.246795692955459,4.021390888773711,4.011638756246894,3.970356722260481,4.075361482814243,3.9123720283437833,3.3582274500087004,3.506284569211762,3.453780940852025,3.390915266438499,3.5489914007232164,3.370945412576636,3.5474251506051324,3.395624957057457,3.7642293656052375,3.4186757129428917,3.6677445564281483,3.3733558846063447,3.609825866149632,3.5085680978614953,3.415298964060475,3.6454365176779544,3.4551364924558974,3.526419424104824,3.636601421240886,3.867026632211542,3.3102674022956005,3.422865386941727,3.3170435260697078,3.3081861054625814,3.3428675988846197,3.2783267890793057,3.4635309123840248,3.3622033477877005,3.318866334787023,3.361866594063792,3.1363226537492146,3.422286831583257,3.416123620040482,3.3438341716209843,3.1820884000888183,3.276317992652217,3.131721171155929,3.012979791945471,3.1580946185231817,3.224132910052057,3.553692260469521,3.7086507666870787,3.8676592891491106,3.854035555200929,3.606762001935525,3.6468308435513594,3.555165814309158,3.761849048421362,3.795039599624365,3.7779246361690584
EDAR,1.8209345834947372,1.8278190246173196,1.971111255455513,1.945832404535442,1.786763621185051,1.8188914530324776,1.9479653237098356,1.9425708045350047,1.8406445035333694,1.7847133574369929,2.297749013899395,2.2946060461920883,2.6322682154995127,2.532990143063628,2.253626278421377,2.184407258693062,2.5074394715506965,2.1352064994306743,2.706751553617117,2.5191141150408383,1.8401207734615321,1.6261587476628316,,1.6521881732531276,1.6971955583196534,1.7632415856585828,,,,1.825907712147393,2.3659164538580613,2.2901589613081423,2.1825334016472167,2.32175496109422,1.9189204670171218,2.1286563390101487,2.2614104602720433,2.335569005556749,2.2236078949932256,2.1025237646838533,2.016353683577835,1.9505057408351842,2.086885647787594,1.8770767264093353,1.811142173669308,2.2104200372944636,2.027118656196106,2.036995577128742,2.3353403284877134,2.297749013899395,3.160549143311477,2.6836290895412147,2.665597426376708,2.7704907921600954,2.236706901995353,2.467566425619182,2.8178688017279865,2.411127913276563,2.8539357830696233,2.5972689505526105
EFEMP1,5.463220271786719,5.584081586733629,5.675017034946094,5.480255426490695,5.538401585345448,5.236282130275698,5.503723990625424,5.115091522385931,5.604314520672471,5.263759328213326,4.897371133633765,4.704058559694548,4.369271040025095,4.331526086506871,4.858910984879111,4.9848627347629,4.9565771185858125,4.902570475633552,5.163844873159146,4.806633394140145,5.200049162897441,4.984429852201685,5.3072135621897765,5.054423070978994,4.883337332092981,4.865894076770837,5.0286487103913755,4.804802186223033,5.054323212614239,4.7627261846636095,4.421001070038556,4.862416674973591,4.923848009777528,4.768062550882028,5.042591811147419,5.058078335996531,4.8717352452191856,4.918734462052791,4.851419244857097,5.111135670234707,4.9912451849018495,4.942340902320596,5.1716431894822055,4.8169989777993845,5.061879860571841,5.218029406868188,5.099320455488569,5.125746143174395,4.400319322864485,4.964754409977902,4.907352184171371,4.860764202628828,4.9292749810386685,4.504347080671632,4.698057305292068,4.751795755617081,4.434414726330766,4.737459632618454,4.751929618860459,4.590308588513894
